id,classifier,view,derived,accuracy,precision_macro,recall_macro,macro_f1,qwk,mae,under_triage_rate,over_triage_rate,macro_f1_std,seconds,parameters,exclude_cat,encoder,pca
a69677405c2186,rf,fused,,0.9908767473674045,0.9860493978820566,0.9931360718019837,0.9894455932416649,0.9910673335472729,0.009123252632595521,0.009123252632595521,0.0,0.0018111883940372935,186.2327616900002,"{""n_estimators"": 300, ""min_samples_leaf"": 3, ""max_features"": 0.7, ""balance"": true}",,sapbert_concept,128.0
37444b1406c5fa,rf,fused,,0.9908767473674045,0.9860493978820566,0.9931360718019837,0.9894455932416649,0.9910673335472729,0.009123252632595521,0.009123252632595521,0.0,0.0018111883940372935,107.52986361900184,"{""n_estimators"": 300, ""min_samples_leaf"": 3, ""max_features"": 0.7, ""balance"": true}",,sapbert_concept,64.0
7646ab1b0cef42,rf,fused,,0.9908767473674045,0.9860493978820566,0.9931360718019837,0.9894455932416649,0.9910673335472729,0.009123252632595521,0.009123252632595521,0.0,0.0018111883940372935,154.70783142500295,"{""n_estimators"": 300, ""min_samples_leaf"": 3, ""max_features"": 0.7, ""balance"": true}",,minilm_complaint,128.0
6ee14e413fb57a,rf,structured,True,0.990251778425984,0.9869036947329834,0.991412557446281,0.9891007087166868,0.9904245641805627,0.009748221574015994,0.0071236895623482815,0.002624532011667712,0.0012738268091957775,17.537589627998386,"{""n_estimators"": 300, ""min_samples_leaf"": 3, ""max_features"": 0.7, ""balance"": true}",,,
96313af0e837aa,hgb,structured,False,0.9903767159572183,0.9888625234622839,0.9887036630531267,0.988769182264119,0.990487183217737,0.009623284042781613,0.005624017259662851,0.0039992667831187595,0.001158574008115916,4.575816640000994,"{""max_iter"": 300, ""max_leaf_nodes"": 7, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": false}",,,
7efadcb4d565c4,hgb,structured,True,0.9902510752128627,0.9887309186335004,0.9886144697832088,0.9886599157047522,0.9903621590918542,0.009748924787137389,0.005624017259662851,0.004124907527474537,0.000614752351736727,10.584949740998127,"{""max_iter"": 300, ""max_leaf_nodes"": 31, ""l2_regularization"": 0, ""learning_rate"": 0.1, ""balance"": false}",,,
67aed8b0c04273,hgb,structured,False,0.9902514971407355,0.9889780292923408,0.9883519426664616,0.988654598159445,0.9903570294335043,0.009748502859264551,0.0053740015545698065,0.0043745013046947445,0.0008960002539641237,9.659606443001394,"{""max_iter"": 300, ""max_leaf_nodes"": 15, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": false}",,,
96bf16156954d1,hgb,structured,False,0.9901268408947496,0.9886126879448103,0.9885270860830638,0.9885583852455145,0.9902427690554864,0.009873159105250376,0.005623876617038573,0.004249282488211804,0.001300774397119837,11.013832938999258,"{""max_iter"": 300, ""max_leaf_nodes"": 31, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": true}",,,
5dbe30c484cdbe,hgb,structured,True,0.9901262783242526,0.9886924060536998,0.9884293289796893,0.9885509951025626,0.9902373915614585,0.009873721675747493,0.005374001554569807,0.0044997201211776855,0.0011332614905520339,13.530329901001096,"{""max_iter"": 300, ""max_leaf_nodes"": 15, ""l2_regularization"": 10, ""learning_rate"": 0.1, ""balance"": false}",,,
c71ab44dfc7349,hgb,structured,False,0.9901264189668768,0.9890251711599439,0.9880002925452045,0.9884957235723051,0.9902293311988184,0.009873581033123214,0.005248923380711146,0.004624657652412069,0.0004989605440601853,6.173320507998142,"{""max_iter"": 300, ""max_leaf_nodes"": 15, ""l2_regularization"": 10, ""learning_rate"": 0.1, ""balance"": false}",,,
87236b7bcab78c,hgb,structured,True,0.9900013407930182,0.9879955607274621,0.9889640407286903,0.9884646890875274,0.9901296916652441,0.009998659206981874,0.006123767384600382,0.0038748918223814924,0.000935566390916962,10.609005362999596,"{""max_iter"": 300, ""max_leaf_nodes"": 15, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": true}",,,
08da2b40350d6a,hgb,structured,False,0.989875981333911,0.9885894940185153,0.9879204801464437,0.9882418229348467,0.9899840947972877,0.010124018666089094,0.005624157902287131,0.004499860763801964,0.0005810464024373696,9.498620268001105,"{""max_iter"": 300, ""max_leaf_nodes"": 31, ""l2_regularization"": 0, ""learning_rate"": 0.1, ""balance"": false}",,,
6d070b3954068d,hgb,structured,True,0.9895010280975834,0.9878089687128252,0.9879872057995133,0.9878822187105,0.9896258983571177,0.010498971902416521,0.0057489547908972346,0.004750017111519287,0.0007587837746025186,15.560675886001263,"{""max_iter"": 300, ""max_leaf_nodes"": 31, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": true}",,,
0ea992eadf6ada,hgb,structured,,0.9895015906680805,0.9882395899417894,0.9874269058066548,0.9878208583316538,0.9896139362287476,0.010498409331919407,0.005498939085804189,0.0049994702461152165,0.0009287666911493944,10.888450931000989,"{""max_iter"": 300, ""max_leaf_nodes"": 15, ""l2_regularization"": 1, ""learning_rate"": 0.1}",['Gender'],,
0f79df3ee3063e,hgb,structured,False,0.9893766531368463,0.9873868914670685,0.9881280566079855,0.9877404888306741,0.989512169831983,0.01062334686315379,0.006248845558459045,0.0043745013046947445,0.000892197401370564,7.54163340300147,"{""max_iter"": 300, ""max_leaf_nodes"": 15, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": true}",,,
5e44160ffcb158,hgb,structured,True,0.9895017313107047,0.9876488506924308,0.9878560827719554,0.9877403819521359,0.9896258515754194,0.010498268689295126,0.005998829853366,0.004499438835929127,0.0017329856966058865,14.006871916000819,"{""max_iter"": 300, ""max_leaf_nodes"": 15, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": false}",,,
6c11afafce612e,rf,structured,False,0.989626528199315,0.9899022566881551,0.985672462224881,0.9877174769352622,0.9896853846208721,0.010373471800685022,0.0041244855996017005,0.006248986201083324,0.002341748897199661,5.276644472000044,"{""n_estimators"": 300, ""min_samples_leaf"": 1, ""max_features"": 0.7, ""balance"": false}",,,
86b913583f477f,hgb,structured,True,0.9893765124942219,0.9875180674497036,0.98760147386635,0.987540972012642,0.989500729794469,0.010623487505778068,0.006248704915834766,0.004374782589943302,0.0007195213392018444,8.645398707998538,"{""max_iter"": 300, ""max_leaf_nodes"": 7, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": false}",,,
c8129735541703,rf,structured,True,0.9891262155038804,0.9893917394658155,0.9853209726056273,0.9873090351444075,0.9891980785328229,0.01087378449611967,0.004124204314353143,0.006749580181766528,0.000568709660980077,13.006156417999591,"{""n_estimators"": 300, ""min_samples_leaf"": 1, ""max_features"": 0.7, ""balance"": false}",,,
494602c5ef567d,rf,structured,False,0.9882512308573669,0.9883916397752258,0.9837793782992214,0.9860072378519945,0.9883142502912561,0.011748769142633184,0.00462437636716351,0.007124392775469677,0.0019782868416450177,5.444595029999618,"{""n_estimators"": 300, ""min_samples_leaf"": 3, ""max_features"": 0.7, ""balance"": false}",,,
6ea35e5b0fcfa4,rf,structured,True,0.9878764182636637,0.9879802219481908,0.9838419272653453,0.9858583276867426,0.9879548438584056,0.012123581736336334,0.004874251429632276,0.007249330306704059,0.00042937607337174594,14.527535425000679,"{""n_estimators"": 300, ""min_samples_leaf"": 3, ""max_features"": 0.7, ""balance"": false}",,,
245e9d6c706835,logreg,fused,,0.9833782452113531,0.9801178439910879,0.9848167966208687,0.9823906348018391,0.9836834185225412,0.016621754788646952,0.01037248730231507,0.00624926748633188,0.0025789816142555155,2.1723680079994665,"{""C"": 1, ""balance"": true}",,sapbert_concept,0.0
178519df3cb14c,logreg,fused,,0.9832534483227429,0.9800792935142372,0.9848256547496009,0.9823789398592869,0.9835641490520223,0.016746551677257054,0.010372346659690793,0.006374205017566264,0.0029432805820880136,0.33638413999869954,"{""C"": 1, ""balance"": true}",,sapbert_concept,32.0
e16f874453cdac,logreg,fused,,0.9832534483227429,0.9799950553600416,0.9847286091166673,0.9822842052061528,0.9835631656011584,0.016746551677257054,0.010372346659690793,0.006374205017566264,0.0029223776338745825,0.39817908799886936,"{""C"": 1, ""balance"": true}",,sapbert_concept,64.0
2da0a205cdcf66,logreg,fused,,0.9831278075783872,0.9800296978895323,0.98454275714351,0.9822154400914896,0.9834380029580109,0.016872192421612836,0.009997815351236202,0.006874377070376632,0.0018861684027334103,0.28832778400101233,"{""C"": 10, ""balance"": true}",,sapbert_concept,32.0
a91e764cc0fca9,logreg,fused,,0.9831283701488843,0.9797835877457922,0.9846401493853979,0.9821330262154896,0.9834426423377179,0.01687162985111572,0.010497424833549455,0.006374205017566264,0.0027517591667200296,0.5591561459987133,"{""C"": 1, ""balance"": true}",,sapbert_concept,128.0
5c66f0e87eba2a,logreg,fused,,0.9830037139028985,0.9803688977261579,0.9837626844049017,0.9820012990005669,0.9832919121893412,0.016996286097101545,0.009747377718270321,0.0072489083788312226,0.003408431375851485,1.8552664460003143,"{""C"": 10, ""balance"": true}",,mpnet_concept,0.0
2d1828beec6214,logreg,fused,,0.9827535575551812,0.9800502608917125,0.9835858966386151,0.9817450602308654,0.9830512669607695,0.017246442444818866,0.009872455892128982,0.007373986552689883,0.0031958912915576697,0.49791069099956076,"{""C"": 10, ""balance"": true}",,mpnet_concept,128.0
